"Name","Country","Apparatus","Score","Rank","Gender","Competition","Round","Date"
"Igor Radivilov","Ukraine","PB",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Igor Radivilov","Ukraine","UB",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Igor Radivilov","Ukraine","AA",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Yevgen Yudenkov","Ukraine","FX",13.9,28,"m","Olympic Games","TeamQual",2020-08-01
"Yevgen Yudenkov","Ukraine","PH",12.966,47,"m","Olympic Games","TeamQual",2020-08-01
"Yevgen Yudenkov","Ukraine","SR",13.266,51,"m","Olympic Games","TeamQual",2020-08-01
"Yevgen Yudenkov","Ukraine","VT",13.5,NA,"m","Olympic Games","TeamQual",2020-08-01
"Yevgen Yudenkov","Ukraine","PB",14.266,38,"m","Olympic Games","TeamQual",2020-08-01
"Yevgen Yudenkov","Ukraine","UB",12.533,60,"m","Olympic Games","TeamQual",2020-08-01
"Yevgen Yudenkov","Ukraine","AA",80.431,43,"m","Olympic Games","TeamQual",2020-08-01
"Francisco Barretto Júnior","Brazil","FX",13,57,"m","Olympic Games","TeamQual",2020-08-01
"Francisco Barretto Júnior","Brazil","PH",13.2,42,"m","Olympic Games","TeamQual",2020-08-01
"Francisco Barretto Júnior","Brazil","SR",13.2,53,"m","Olympic Games","TeamQual",2020-08-01
"Francisco Barretto Júnior","Brazil","VT",13.466,NA,"m","Olympic Games","TeamQual",2020-08-01
"Francisco Barretto Júnior","Brazil","PB",14,45,"m","Olympic Games","TeamQual",2020-08-01
"Francisco Barretto Júnior","Brazil","UB",13.833,22,"m","Olympic Games","TeamQual",2020-08-01
"Francisco Barretto Júnior","Brazil","AA",80.699,42,"m","Olympic Games","TeamQual",2020-08-01
"Arthur Mariano","Brazil","FX",12.8,63,"m","Olympic Games","TeamQual",2020-08-01
"Arthur Mariano","Brazil","PH",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Arthur Mariano","Brazil","SR",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Arthur Mariano","Brazil","VT",13.5,NA,"m","Olympic Games","TeamQual",2020-08-01
"Arthur Mariano","Brazil","PB",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Arthur Mariano","Brazil","UB",14.133,12,"m","Olympic Games","TeamQual",2020-08-01
"Arthur Mariano","Brazil","AA",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Diogo Soares","Brazil","FX",14.2,20,"m","Olympic Games","TeamQual",2020-08-01
"Diogo Soares","Brazil","PH",12.8,54,"m","Olympic Games","TeamQual",2020-08-01
"Diogo Soares","Brazil","SR",13.133,55,"m","Olympic Games","TeamQual",2020-08-01
"Diogo Soares","Brazil","VT",14.066,NA,"m","Olympic Games","TeamQual",2020-08-01
"Diogo Soares","Brazil","PB",13.9,48,"m","Olympic Games","TeamQual",2020-08-01
"Diogo Soares","Brazil","UB",13.233,37,"m","Olympic Games","TeamQual",2020-08-01
"Diogo Soares","Brazil","AA",81.332,36,"m","Olympic Games","TeamQual",2020-08-01
"Caio Souza","Brazil","FX",13.966,25,"m","Olympic Games","TeamQual",2020-08-01
"Caio Souza","Brazil","PH",13.4,36,"m","Olympic Games","TeamQual",2020-08-01
"Caio Souza","Brazil","SR",14.333,15,"m","Olympic Games","TeamQual",2020-08-01
"Caio Souza","Brazil","VT",NA,7,"m","Olympic Games","TeamQual",2020-08-01
"Caio Souza","Brazil","PB",14.533,31,"m","Olympic Games","TeamQual",2020-08-01
"Caio Souza","Brazil","UB",13.466,28,"m","Olympic Games","TeamQual",2020-08-01
"Caio Souza","Brazil","AA",84.298,18,"m","Olympic Games","TeamQual",2020-08-01
"Chinese Taipei",NA,"FX",42.366,7,"m","Olympic Games","TeamQual",2020-08-01
"Chinese Taipei",NA,"PH",41.166,7,"m","Olympic Games","TeamQual",2020-08-01
"Chinese Taipei",NA,"SR",39.699,11,"m","Olympic Games","TeamQual",2020-08-01
"Chinese Taipei",NA,"VT",43.233,4,"m","Olympic Games","TeamQual",2020-08-01
"Chinese Taipei",NA,"PB",40.299,11,"m","Olympic Games","TeamQual",2020-08-01
"Chinese Taipei",NA,"UB",39.5,9,"m","Olympic Games","TeamQual",2020-08-01
"Chinese Taipei",NA,"AA",246.263,10,"m","Olympic Games","TeamQual",2020-08-01
"Hung Yuan-hsi","Taiwan","FX",13.233,52,"m","Olympic Games","TeamQual",2020-08-01
"Hung Yuan-hsi","Taiwan","PH",10.766,73,"m","Olympic Games","TeamQual",2020-08-01
"Hung Yuan-hsi","Taiwan","SR",12.633,63,"m","Olympic Games","TeamQual",2020-08-01
"Hung Yuan-hsi","Taiwan","VT",12.966,NA,"m","Olympic Games","TeamQual",2020-08-01
"Hung Yuan-hsi","Taiwan","PB",11.5,69,"m","Olympic Games","TeamQual",2020-08-01
"Hung Yuan-hsi","Taiwan","UB",13,50,"m","Olympic Games","TeamQual",2020-08-01
"Hung Yuan-hsi","Taiwan","AA",74.098,60,"m","Olympic Games","TeamQual",2020-08-01
"Lee Chih-kai","Taiwan","FX",14.2,21,"m","Olympic Games","TeamQual",2020-08-01
"Lee Chih-kai","Taiwan","PH",15.266,1,"m","Olympic Games","TeamQual",2020-08-01
"Lee Chih-kai","Taiwan","SR",13.033,57,"m","Olympic Games","TeamQual",2020-08-01
"Lee Chih-kai","Taiwan","VT",14.5,NA,"m","Olympic Games","TeamQual",2020-08-01
"Lee Chih-kai","Taiwan","PB",14.233,39,"m","Olympic Games","TeamQual",2020-08-01
"Lee Chih-kai","Taiwan","UB",13.1,46,"m","Olympic Games","TeamQual",2020-08-01
"Lee Chih-kai","Taiwan","AA",84.332,17,"m","Olympic Games","TeamQual",2020-08-01
"Shiao Yu-jan","Taiwan","FX",13.833,31,"m","Olympic Games","TeamQual",2020-08-01
"Shiao Yu-jan","Taiwan","PH",12.9,51,"m","Olympic Games","TeamQual",2020-08-01
"Shiao Yu-jan","Taiwan","SR",12.833,59,"m","Olympic Games","TeamQual",2020-08-01
"Shiao Yu-jan","Taiwan","VT",14.333,NA,"m","Olympic Games","TeamQual",2020-08-01
"Shiao Yu-jan","Taiwan","PB",12.1,65,"m","Olympic Games","TeamQual",2020-08-01
"Shiao Yu-jan","Taiwan","UB",11.8,65,"m","Olympic Games","TeamQual",2020-08-01
"Shiao Yu-jan","Taiwan","AA",77.799,54,"m","Olympic Games","TeamQual",2020-08-01
"Tang Chia-hung","Taiwan","FX",14.333,16,"m","Olympic Games","TeamQual",2020-08-01
"Tang Chia-hung","Taiwan","PH",13,45,"m","Olympic Games","TeamQual",2020-08-01
"Tang Chia-hung","Taiwan","SR",13.833,28,"m","Olympic Games","TeamQual",2020-08-01
"Tang Chia-hung","Taiwan","VT",14.4,NA,"m","Olympic Games","TeamQual",2020-08-01
"Tang Chia-hung","Taiwan","PB",13.966,47,"m","Olympic Games","TeamQual",2020-08-01
"Tang Chia-hung","Taiwan","UB",13.4,33,"m","Olympic Games","TeamQual",2020-08-01
"Tang Chia-hung","Taiwan","AA",82.932,22,"m","Olympic Games","TeamQual",2020-08-01
"Kim Han-sol","South Korea","FX",14.9,5,"m","Olympic Games","TeamQual",2020-08-01
"Kim Han-sol","South Korea","PH",11.833,70,"m","Olympic Games","TeamQual",2020-08-01
"Kim Han-sol","South Korea","SR",13.6,35,"m","Olympic Games","TeamQual",2020-08-01
"Kim Han-sol","South Korea","VT",NA,10,"m","Olympic Games","TeamQual",2020-08-01
"Kim Han-sol","South Korea","PB",13.666,51,"m","Olympic Games","TeamQual",2020-08-01
"Kim Han-sol","South Korea","UB",12.8,56,"m","Olympic Games","TeamQual",2020-08-01
"Kim Han-sol","South Korea","AA",81.032,39,"m","Olympic Games","TeamQual",2020-08-01
"Lee Jun-ho","South Korea","FX",13.733,36,"m","Olympic Games","TeamQual",2020-08-01
"Lee Jun-ho","South Korea","PH",12.9,48,"m","Olympic Games","TeamQual",2020-08-01
"Lee Jun-ho","South Korea","SR",13.7,32,"m","Olympic Games","TeamQual",2020-08-01
"Lee Jun-ho","South Korea","VT",NA,11,"m","Olympic Games","TeamQual",2020-08-01
"Lee Jun-ho","South Korea","PB",14.266,37,"m","Olympic Games","TeamQual",2020-08-01
"Lee Jun-ho","South Korea","UB",13.366,35,"m","Olympic Games","TeamQual",2020-08-01
"Lee Jun-ho","South Korea","AA",82.398,28,"m","Olympic Games","TeamQual",2020-08-01
"Ryu Sung-hyun","South Korea","FX",15.066,3,"m","Olympic Games","TeamQual",2020-08-01
"Ryu Sung-hyun","South Korea","PH",12.9,48,"m","Olympic Games","TeamQual",2020-08-01
"Ryu Sung-hyun","South Korea","SR",13.166,54,"m","Olympic Games","TeamQual",2020-08-01
"Ryu Sung-hyun","South Korea","VT",14.5,NA,"m","Olympic Games","TeamQual",2020-08-01
"Ryu Sung-hyun","South Korea","PB",11.966,66,"m","Olympic Games","TeamQual",2020-08-01
"Ryu Sung-hyun","South Korea","UB",13.133,40,"m","Olympic Games","TeamQual",2020-08-01
"Ryu Sung-hyun","South Korea","AA",80.731,41,"m","Olympic Games","TeamQual",2020-08-01
"Yang Hak-seon","South Korea","FX",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Yang Hak-seon","South Korea","PH",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Yang Hak-seon","South Korea","SR",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Yang Hak-seon","South Korea","VT",NA,9,"m","Olympic Games","TeamQual",2020-08-01
"Yang Hak-seon","South Korea","PB",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Yang Hak-seon","South Korea","UB",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Yang Hak-seon","South Korea","AA",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Néstor Abad","Spain","FX",13.666,40,"m","Olympic Games","TeamQual",2020-08-01
"Néstor Abad","Spain","PH",11.466,71,"m","Olympic Games","TeamQual",2020-08-01
"Néstor Abad","Spain","SR",11.966,69,"m","Olympic Games","TeamQual",2020-08-01
"Néstor Abad","Spain","VT",13,NA,"m","Olympic Games","TeamQual",2020-08-01
"Néstor Abad","Spain","PB",14.8,23,"m","Olympic Games","TeamQual",2020-08-01
"Néstor Abad","Spain","UB",13.133,42,"m","Olympic Games","TeamQual",2020-08-01
"Néstor Abad","Spain","AA",78.031,53,"m","Olympic Games","TeamQual",2020-08-01
"Thierno Diallo","Spain","FX",12.233,66,"m","Olympic Games","TeamQual",2020-08-01
"Thierno Diallo","Spain","PH",12.9,50,"m","Olympic Games","TeamQual",2020-08-01
"Thierno Diallo","Spain","SR",13,58,"m","Olympic Games","TeamQual",2020-08-01
"Thierno Diallo","Spain","VT",12.833,NA,"m","Olympic Games","TeamQual",2020-08-01
"Thierno Diallo","Spain","PB",14,46,"m","Olympic Games","TeamQual",2020-08-01
"Thierno Diallo","Spain","UB",11.1,70,"m","Olympic Games","TeamQual",2020-08-01
"Thierno Diallo","Spain","AA",76.066,56,"m","Olympic Games","TeamQual",2020-08-01
"Nicolau Mir","Spain","FX",13.533,45,"m","Olympic Games","TeamQual",2020-08-01
"Nicolau Mir","Spain","PH",12.6,58,"m","Olympic Games","TeamQual",2020-08-01
"Nicolau Mir","Spain","SR",12.4,67,"m","Olympic Games","TeamQual",2020-08-01
"Nicolau Mir","Spain","VT",NA,13,"m","Olympic Games","TeamQual",2020-08-01
"Nicolau Mir","Spain","PB",14.033,43,"m","Olympic Games","TeamQual",2020-08-01
"Nicolau Mir","Spain","UB",13.233,37,"m","Olympic Games","TeamQual",2020-08-01
"Nicolau Mir","Spain","AA",79.665,48,"m","Olympic Games","TeamQual",2020-08-01
"Joel Plata","Spain","FX",13.5,48,"m","Olympic Games","TeamQual",2020-08-01
"Joel Plata","Spain","PH",13.433,35,"m","Olympic Games","TeamQual",2020-08-01
"Joel Plata","Spain","SR",13.3,50,"m","Olympic Games","TeamQual",2020-08-01
"Joel Plata","Spain","VT",13.966,NA,"m","Olympic Games","TeamQual",2020-08-01
"Joel Plata","Spain","PB",14.633,30,"m","Olympic Games","TeamQual",2020-08-01
"Joel Plata","Spain","UB",12.466,62,"m","Olympic Games","TeamQual",2020-08-01
"Joel Plata","Spain","AA",81.298,37,"m","Olympic Games","TeamQual",2020-08-01
"Individuals",NA,"FX",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Individuals",NA,"PH",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Individuals",NA,"SR",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Individuals",NA,"VT",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Individuals",NA,"PB",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Individuals",NA,"UB",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Individuals",NA,"AA",NA,NA,"m","Olympic Games","TeamQual",2020-08-01
"Ahmet Önder","Turkey","FX",14.6,13,"m","Olympic Games","TeamQual",2020-08-01
"Ahmet Önder","Turkey","PH",13.333,39,"m","Olympic Games","TeamQual",2020-08-01
"Ahmet Önder","Turkey","SR",14.366,13,"m","Olympic Games","TeamQual",2020-08-01
"Ahmet Önder","Turkey","VT",NA,8,"m","Olympic Games","TeamQual",2020-08-01
"Ahmet Önder","Turkey","PB",15.2,14,"m","Olympic Games","TeamQual",2020-08-01
"Ahmet Önder","Turkey","UB",13.833,21,"m","Olympic Games","TeamQual",2020-08-01
"Ahmet Önder","Turkey","AA",85.665,8,"m","Olympic Games","TeamQual",2020-08-01
"Adem Asil","Turkey","FX",14.033,24,"m","Olympic Games","TeamQual",2020-08-01
"Adem Asil","Turkey","PH",12.4,61,"m","Olympic Games","TeamQual",2020-08-01
"Adem Asil","Turkey","SR",14.8,6,"m","Olympic Games","TeamQual",2020-08-01
"Adem Asil","Turkey","VT",NA,4,"m","Olympic Games","TeamQual",2020-08-01
"Adem Asil","Turkey","PB",14.091,42,"m","Olympic Games","TeamQual",2020-08-01
"Adem Asil","Turkey","UB",14.1,13,"m","Olympic Games","TeamQual",2020-08-01
"Adem Asil","Turkey","AA",84.524,15,"m","Olympic Games","TeamQual",2020-08-01
"Milad Karimi","Kazakhstan","FX",14.766,8,"m","Olympic Games","TeamQual",2020-08-01
"Milad Karimi","Kazakhstan","PH",11.9,68,"m","Olympic Games","TeamQual",2020-08-01
"Milad Karimi","Kazakhstan","SR",13.3,49,"m","Olympic Games","TeamQual",2020-08-01
"Milad Karimi","Kazakhstan","VT",NA,17,"m","Olympic Games","TeamQual",2020-08-01
"Milad Karimi","Kazakhstan","PB",13.4,57,"m","Olympic Games","TeamQual",2020-08-01
"Milad Karimi","Kazakhstan","UB",14.766,2,"m","Olympic Games","TeamQual",2020-08-01
"Milad Karimi","Kazakhstan","AA",82.565,25,"m","Olympic Games","TeamQual",2020-08-01
"Aleksandr Kartsev","Russia","FX",13.733,35,"m","Olympic Games","TeamQual",2020-08-01
"Aleksandr Kartsev","Russia","PH",13.5,34,"m","Olympic Games","TeamQual",2020-08-01
"Aleksandr Kartsev","Russia","SR",13.633,34,"m","Olympic Games","TeamQual",2020-08-01
"Aleksandr Kartsev","Russia","VT",14.533,NA,"m","Olympic Games","TeamQual",2020-08-01
"Aleksandr Kartsev","Russia","PB",14.9,21,"m","Olympic Games","TeamQual",2020-08-01
"Aleksandr Kartsev","Russia","UB",12,64,"m","Olympic Games","TeamQual",2020-08-01
"Aleksandr Kartsev","Russia","AA",82.299,29,"m","Olympic Games","TeamQual",2020-08-01
"Ludovico Edalli","Italy","FX",13.733,33,"m","Olympic Games","TeamQual",2020-08-01
"Ludovico Edalli","Italy","PH",13.6,32,"m","Olympic Games","TeamQual",2020-08-01
"Ludovico Edalli","Italy","SR",13.333,45,"m","Olympic Games","TeamQual",2020-08-01
"Ludovico Edalli","Italy","VT",13.666,NA,"m","Olympic Games","TeamQual",2020-08-01
"Ludovico Edalli","Italy","PB",13.166,60,"m","Olympic Games","TeamQual",2020-08-01
"Ludovico Edalli","Italy","UB",13.733,25,"m","Olympic Games","TeamQual",2020-08-01
"Ludovico Edalli","Italy","AA",81.231,38,"m","Olympic Games","TeamQual",2020-08-01
"Daniel Corral","Mexico","FX",13.2,55,"m","Olympic Games","TeamQual",2020-08-01
"Daniel Corral","Mexico","PH",13.266,40,"m","Olympic Games","TeamQual",2020-08-01
"Daniel Corral","Mexico","SR",13.366,43,"m","Olympic Games","TeamQual",2020-08-01
"Daniel Corral","Mexico","VT",13.933,NA,"m","Olympic Games","TeamQual",2020-08-01
"Daniel Corral","Mexico","PB",14.033,44,"m","Olympic Games","TeamQual",2020-08-01
"Daniel Corral","Mexico","UB",13.1,45,"m","Olympic Games","TeamQual",2020-08-01
"Daniel Corral","Mexico","AA",80.898,40,"m","Olympic Games","TeamQual",2020-08-01
"Loris Frasca","France","FX",13.7,38,"m","Olympic Games","TeamQual",2020-08-01
"Loris Frasca","France","PH",13.766,27,"m","Olympic Games","TeamQual",2020-08-01
"Loris Frasca","France","SR",13.1,56,"m","Olympic Games","TeamQual",2020-08-01
"Loris Frasca","France","VT",NA,20,"m","Olympic Games","TeamQual",2020-08-01
"Loris Frasca","France","PB",13.433,56,"m","Olympic Games","TeamQual",2020-08-01
"Loris Frasca","France","UB",12.833,55,"m","Olympic Games","TeamQual",2020-08-01
"Loris Frasca","France","AA",80.332,44,"m","Olympic Games","TeamQual",2020-08-01
"Ivan Tikhonov","Azerbaijan","FX",13.233,53,"m","Olympic Games","TeamQual",2020-08-01
"Ivan Tikhonov","Azerbaijan","PH",13.366,38,"m","Olympic Games","TeamQual",2020-08-01
"Ivan Tikhonov","Azerbaijan","SR",14.2,20,"m","Olympic Games","TeamQual",2020-08-01
"Ivan Tikhonov","Azerbaijan","VT",13.6,NA,"m","Olympic Games","TeamQual",2020-08-01
"Ivan Tikhonov","Azerbaijan","PB",12.766,62,"m","Olympic Games","TeamQual",2020-08-01
"Ivan Tikhonov","Azerbaijan","UB",13.133,41,"m","Olympic Games","TeamQual",2020-08-01
"Ivan Tikhonov","Azerbaijan","AA",80.298,45,"m","Olympic Games","TeamQual",2020-08-01
"Robert Tvorogal","Lithuania","FX",13.633,41,"m","Olympic Games","TeamQual",2020-08-01
"Robert Tvorogal","Lithuania","PH",12.1,66,"m","Olympic Games","TeamQual",2020-08-01
"Robert Tvorogal","Lithuania","SR",13.3,48,"m","Olympic Games","TeamQual",2020-08-01
"Robert Tvorogal","Lithuania","VT",NA,18,"m","Olympic Games","TeamQual",2020-08-01
"Robert Tvorogal","Lithuania","PB",14.5,32,"m","Olympic Games","TeamQual",2020-08-01
"Robert Tvorogal","Lithuania","UB",12.766,57,"m","Olympic Games","TeamQual",2020-08-01
"Robert Tvorogal","Lithuania","AA",80.232,46,"m","Olympic Games","TeamQual",2020-08-01
"Carlos Yulo","Philippines","FX",13.566,44,"m","Olympic Games","TeamQual",2020-08-01
"Carlos Yulo","Philippines","PH",11.833,69,"m","Olympic Games","TeamQual",2020-08-01
"Carlos Yulo","Philippines","SR",14,24,"m","Olympic Games","TeamQual",2020-08-01
"Carlos Yulo","Philippines","VT",NA,6,"m","Olympic Games","TeamQual",2020-08-01
"Carlos Yulo","Philippines","PB",13.466,55,"m","Olympic Games","TeamQual",2020-08-01
